slug;school_id;korpus_id;walk_min;walk_m
bolshaya-ordynka-25;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-2;10;738
bolshaya-ordynka-25;osm-672-shkola-518;osm-672-shkola-518-1;15;1157
bolshaya-ordynka-25;osm-648-frantsuzskiy-litsey-im-aleksan;osm-648-frantsuzskiy-litsey-im-aleksan-1;17;1274
bolshaya-ordynka-25;osm-567-pirogovskaya-shkola;osm-567-pirogovskaya-shkola-1;18;1343
bolshaya-ordynka-25;shkola-1259;shkola-1259-1;18;1365
bolshaya-ordynka-25;osm-571-shkola-1262;osm-571-shkola-1262-1;18;1385
bolshaya-ordynka-25;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;25;1847
bolshaya-ordynka-25;osm-544-shkola-553;osm-544-shkola-553-1;25;1871
bolshaya-ordynka-25;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-4;28;2102
bolshaya-ordynka-25;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-3;28;2119
bolshaya-ordynka-25;litsey-niu-vshe;litsey-niu-vshe-4;28;2121
bolshaya-ordynka-25;osm-368-svyato-vladimirskaya-shkola;osm-368-svyato-vladimirskaya-shkola-1;30;2221
bolshaya-pirogovskaya-51;shkola-1535;shkola-1535-2;7;521
bolshaya-pirogovskaya-51;osm-195-shkola-45;osm-195-shkola-45-1;9;699
bolshaya-pirogovskaya-51;osm-30-filippovskaya-shkola;osm-30-filippovskaya-shkola-1;11;791
bolshaya-pirogovskaya-51;meditsinskiy-sechenovskiy-preduniversariy;meditsinskiy-sechenovskiy-preduniversariy-1;12;936
bolshaya-pirogovskaya-51;osm-498-shkola-54;osm-498-shkola-54-1;14;1029
bolshaya-pirogovskaya-51;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-2;15;1145
bolshaya-pirogovskaya-51;osm-528-spetsshkola-30;osm-528-spetsshkola-30-1;19;1406
bolshaya-pirogovskaya-51;shkola-171;shkola-171-2;21;1551
bolshaya-pirogovskaya-51;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-1;23;1742
bolshaya-pirogovskaya-51;osm-33-shkola-viktoriya-2000;osm-33-shkola-viktoriya-2000-1;24;1818
bolshaya-pirogovskaya-51;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-6;24;1833
bolshaya-semerka;shkola-1360;shkola-1360-2;8;620
bolshaya-semerka;osm-314-tsentr-obrazovaniya-1452-bogor;osm-314-tsentr-obrazovaniya-1452-bogor-1;8;635
bolshaya-semerka;osm-437-shkola-363;osm-437-shkola-363-1;11;846
bolshaya-semerka;shkola-1797-bogorodskaya;shkola-1797-bogorodskaya-2;13;997
bolshaya-semerka;osm-396-shkola-374;osm-396-shkola-374-1;15;1153
bolshaya-semerka;heritage-school;heritage-school-1;19;1405
bolshaya-semerka;osm-305-shkola-390;osm-305-shkola-390-1;19;1412
bolshaya-semerka;shkola-1080;shkola-1080-1;20;1515
bolshaya-semerka;osm-529-shkola-internat-30-im-k-a-mika;osm-529-shkola-internat-30-im-k-a-mika-1;21;1546
bolshaya-semerka;osm-221-gimnaziya-1799-shkolnoe-otdele;osm-221-gimnaziya-1799-shkolnoe-otdele-1;21;1551
bolshaya-semerka;osm-422-chastnaya-nachalnaya-shkola-ga;osm-422-chastnaya-nachalnaya-shkola-ga-1;21;1563
bolshaya-semerka;osm-575-shkola-1502-energiya;osm-575-shkola-1502-energiya-2;21;1574
bolshaya-semerka;osm-395-shkola-442;osm-395-shkola-442-1;23;1689
bolshaya-semerka;shkola-1404-gamma;shkola-1404-gamma-1;23;1727
bolshaya-semerka;osm-380-shkola-318;osm-380-shkola-318-1;24;1773
bolshaya-semerka;osm-424-shkola-378;osm-424-shkola-378-1;26;1927
bolshaya-semerka;osm-615-chastnaya-shkola-akademicheska;osm-615-chastnaya-shkola-akademicheska-1;27;2011
bolshaya-semerka;osm-38-shkola-370-im;osm-38-shkola-370-im-1;29;2171
bolshaya-semerka;osm-381-shkola-362;osm-381-shkola-362-1;29;2184
bolshaya-semerka;osm-394-shkola-365;osm-394-shkola-365-1;30;2216
bolshaya-tatarskaya-35;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-4;8;594
bolshaya-tatarskaya-35;shkola-1259;shkola-1259-2;11;791
bolshaya-tatarskaya-35;osm-525-shkola-1323;osm-525-shkola-1323-1;15;1100
bolshaya-tatarskaya-35;osm-331-elizavetinskaya-gimnaziya;osm-331-elizavetinskaya-gimnaziya-1;15;1112
bolshaya-tatarskaya-35;osm-672-shkola-518;osm-672-shkola-518-1;16;1215
bolshaya-tatarskaya-35;shkola-1799;shkola-1799-3;20;1470
bolshaya-tatarskaya-35;osm-571-shkola-1262;osm-571-shkola-1262-1;21;1544
bolshaya-tatarskaya-35;osm-648-frantsuzskiy-litsey-im-aleksan;osm-648-frantsuzskiy-litsey-im-aleksan-1;21;1569
bolshaya-tatarskaya-35;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;23;1759
bolshaya-tatarskaya-35;osm-497-shkola-498;osm-497-shkola-498-1;24;1837
bolshaya-tatarskaya-35;osm-567-pirogovskaya-shkola;osm-567-pirogovskaya-shkola-1;25;1879
bolshaya-tatarskaya-35;osm-544-shkola-553;osm-544-shkola-553-1;26;1961
bolshaya-tatarskaya-35;osm-637-shkola-1271;osm-637-shkola-1271-1;27;2016
bolshaya-tatarskaya-35;osm-543-internat-tretiy-moskovskiy-kad;osm-543-internat-tretiy-moskovskiy-kad-1;29;2172
bolshaya-tatarskaya-35;litsey-niu-vshe;litsey-niu-vshe-4;29;2183
bolshaya-tatarskaya-35;shkola-2104-na-taganke;shkola-2104-na-taganke-1;30;2217
bolshoy-kozikhinskiy-22;osm-360-tsentr-obrazovaniya-1441-bronn;osm-360-tsentr-obrazovaniya-1441-bronn-1;5;357
bolshoy-kozikhinskiy-22;shkola-1234;shkola-1234-4;7;555
bolshoy-kozikhinskiy-22;osm-569-shkola-110;osm-569-shkola-110-1;9;708
bolshoy-kozikhinskiy-22;osm-563-shkola-1239;osm-563-shkola-1239-1;10;770
bolshoy-kozikhinskiy-22;shkola-1950;shkola-1950-2;11;792
bolshoy-kozikhinskiy-22;shkola-1520-im-kaptsovyh;shkola-1520-im-kaptsovyh-2;12;884
bolshoy-kozikhinskiy-22;osm-21-shkola-1113;osm-21-shkola-1113-2;12;888
bolshoy-kozikhinskiy-22;shkola-1574;shkola-1574-1;12;901
bolshoy-kozikhinskiy-22;shkola-2123-im-migelya-ernandesa;shkola-2123-im-migelya-ernandesa-1;15;1118
bolshoy-kozikhinskiy-22;osm-92-shkolnoe-otdelenie-22-litseya-;osm-92-shkolnoe-otdelenie-22-litseya--1;17;1266
bolshoy-kozikhinskiy-22;osm-583-shkola-123;osm-583-shkola-123-1;17;1298
bolshoy-kozikhinskiy-22;romanovskaya-shkola;romanovskaya-shkola-1;19;1432
bolshoy-kozikhinskiy-22;shkola-91;shkola-91-1;20;1470
bolshoy-kozikhinskiy-22;shkola-2054;shkola-2054-2;22;1657
bolshoy-kozikhinskiy-22;osm-43-russkaya-klassicheskaya-gimnaz;osm-43-russkaya-klassicheskaya-gimnaz-1;25;1844
bolshoy-kozikhinskiy-22;osm-646-shkola-1388;osm-646-shkola-1388-1;25;1910
bolshoy-kozikhinskiy-22;shkola-179;shkola-179-1;26;1970
bolshoy-kozikhinskiy-22;litsey-niu-vshe;litsey-niu-vshe-1;26;1976
bolshoy-kozikhinskiy-22;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-5;29;2162
bolshoy-kozikhinskiy-22;osm-36-shkola-viktoriya;osm-36-shkola-viktoriya-1;30;2216
brusov;shkola-1520-im-kaptsovyh;shkola-1520-im-kaptsovyh-1;4;307
brusov;osm-583-shkola-123;osm-583-shkola-123-1;6;413
brusov;osm-569-shkola-110;osm-569-shkola-110-1;11;841
brusov;shkola-2123-im-migelya-ernandesa;shkola-2123-im-migelya-ernandesa-1;12;864
brusov;shkola-179;shkola-179-1;13;987
brusov;osm-360-tsentr-obrazovaniya-1441-bronn;osm-360-tsentr-obrazovaniya-1441-bronn-1;14;1016
brusov;shkola-91;shkola-91-1;14;1080
brusov;shkola-1234;shkola-1234-4;15;1128
brusov;shkola-2054;shkola-2054-2;19;1388
brusov;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-3;19;1436
brusov;osm-563-shkola-1239;osm-563-shkola-1239-1;20;1503
brusov;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-5;21;1554
brusov;osm-21-shkola-1113;osm-21-shkola-1113-2;22;1621
brusov;shkola-1574;shkola-1574-1;23;1712
brusov;osm-92-shkolnoe-otdelenie-22-litseya-;osm-92-shkolnoe-otdelenie-22-litseya--1;23;1744
brusov;osm-34-shkola-1331-molodaya-iveriya;osm-34-shkola-1331-molodaya-iveriya-1;23;1744
brusov;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-3;24;1774
brusov;litsey-niu-vshe;litsey-niu-vshe-1;27;2038
brusov;shkola-1950;shkola-1950-2;27;2040
brusov;osm-43-russkaya-klassicheskaya-gimnaz;osm-43-russkaya-klassicheskaya-gimnaz-1;29;2173
brusov;osm-636-frantsuzskiy-litsey-im-a-dyuma;osm-636-frantsuzskiy-litsey-im-a-dyuma-1;30;2215
businovskiy-park;osm-384-shkola-683;osm-384-shkola-683-1;13;968
businovskiy-park;osm-375-shkola-1631-imeni-geroya-sovet;osm-375-shkola-1631-imeni-geroya-sovet-1;18;1350
businovskiy-park;osm-547-shkola-1291-s-uglublennym-izuc;osm-547-shkola-1291-s-uglublennym-izuc-1;22;1624
businovskiy-park;shkola-dmitrovskiy;shkola-dmitrovskiy-1;22;1627
businovskiy-park;shkola-771;shkola-771-2;23;1702
businovskiy-park;shkola-236-im-g-i-schedrina;shkola-236-im-g-i-schedrina-1;23;1712
businovskiy-park;osm-383-shkola-847;osm-383-shkola-847-1;26;1980
capital-towers;shkola-2030;shkola-2030-1;16;1201
capital-towers;osm-545-shkola-340;osm-545-shkola-340-1;21;1571
capital-towers;shkola-1241-na-krasnoy-presne;shkola-1241-na-krasnoy-presne-1;21;1588
capital-towers;osm-612-shkola-2055;osm-612-shkola-2055-1;21;1598
capital-towers;osm-586-moskovskaya-ekonomicheskaya-sh;osm-586-moskovskaya-ekonomicheskaya-sh-1;24;1837
capital-towers;osm-36-shkola-viktoriya;osm-36-shkola-viktoriya-1;25;1872
capital-towers;osm-568-pushkinskaya-gimnaziya-na-pres;osm-568-pushkinskaya-gimnaziya-na-pres-1;26;1935
champine;osm-167-internat-4;osm-167-internat-4-1;4;337
champine;osm-48-shkola-467;osm-48-shkola-467-1;10;740
champine;shkola-im-v-v-mayakovskogo;shkola-im-v-v-mayakovskogo-2;14;1026
champine;osm-432-gbou-sosh-480;osm-432-gbou-sosh-480-1;14;1054
champine;osm-361-shkola-1216;osm-361-shkola-1216-1;17;1308
champine;osm-628-shkola-480-im;osm-628-shkola-480-im-1;19;1408
champine;osm-654-shkola-463-im;osm-654-shkola-463-im-1;21;1559
champine;osm-671-shkola-88;osm-671-shkola-88-1;21;1564
champine;osm-497-shkola-498;osm-497-shkola-498-2;22;1635
champine;shkola-1270-vektor;shkola-1270-vektor-1;22;1643
champine;osm-355-shkola-462;osm-355-shkola-462-1;23;1710
champine;osm-649-kadetskaya-shkola-1785;osm-649-kadetskaya-shkola-1785-1;24;1793
champine;osm-546-shkola-1221;osm-546-shkola-1221-1;26;1919
champine;shkola-1468;shkola-1468-1;27;2019
champine;osm-229-shkola-500;osm-229-shkola-500-1;27;2038
chkalov;shkola-pokrovskiy-kvartal;shkola-pokrovskiy-kvartal-5;6;431
chkalov;shkola-tsentra-pedagogicheskogo-masterstva-tspm;shkola-tsentra-pedagogicheskogo-masterstva-tspm-2;8;591
chkalov;litsey-niu-vshe;litsey-niu-vshe-3;9;644
chkalov;shkola-sotrudnichestva;shkola-sotrudnichestva-2;10;751
chkalov;inzhenernaya-shkola-1581;inzhenernaya-shkola-1581-2;12;916
chkalov;shkola-2104-na-taganke;shkola-2104-na-taganke-3;16;1197
chkalov;osm-601-shkola-1621-drevo-zhizni;osm-601-shkola-1621-drevo-zhizni-1;16;1228
chkalov;osm-650-pravoslavnaya-svyato-petrovska;osm-650-pravoslavnaya-svyato-petrovska-1;18;1342
chkalov;osm-482-tsentr-obrazovaniya-1685;osm-482-tsentr-obrazovaniya-1685-1;18;1347
chkalov;osm-549-tsentr-obrazovaniya-1480;osm-549-tsentr-obrazovaniya-1480-1;19;1435
chkalov;osm-368-svyato-vladimirskaya-shkola;osm-368-svyato-vladimirskaya-shkola-1;19;1456
chkalov;osm-554-chastnaya-shkola-bnot-menahem;osm-554-chastnaya-shkola-bnot-menahem-1;20;1498
chkalov;shkola-354-im-d-m-karbysheva;shkola-354-im-d-m-karbysheva-1;23;1762
chkalov;shkola-1284;shkola-1284-1;28;2111
chkalov;osm-637-shkola-1271;osm-637-shkola-1271-1;28;2124
chkalov;shkola-algoritm;shkola-algoritm-1;28;2133
chkalov;pushkinskaya-shkola-1500;pushkinskaya-shkola-1500-4;28;2134
chkalov;osm-496-spetsshkola-486;osm-496-spetsshkola-486-1;29;2157
chkalov;osm-636-frantsuzskiy-litsey-im-a-dyuma;osm-636-frantsuzskiy-litsey-im-a-dyuma-1;29;2166
chkalov;shkola-1270-vektor;shkola-1270-vektor-2;29;2206
chkalov;osm-114-shkola-vuz-sovremennoe-obrazov;osm-114-shkola-vuz-sovremennoe-obrazov-1;30;2226
chkalov;osm-216-litsey-1303;osm-216-litsey-1303-1;30;2248
clos-17;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-3;5;401
clos-17;osm-34-shkola-1331-molodaya-iveriya;osm-34-shkola-1331-molodaya-iveriya-1;6;450
clos-17;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-3;8;572
clos-17;shkola-1234;shkola-1234-1;8;604
clos-17;shkola-91;shkola-91-1;10;778
clos-17;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-3;15;1117
clos-17;shkola-2123-im-migelya-ernandesa;shkola-2123-im-migelya-ernandesa-1;15;1121
clos-17;shkola-1520-im-kaptsovyh;shkola-1520-im-kaptsovyh-1;17;1284
clos-17;osm-583-shkola-123;osm-583-shkola-123-1;20;1471
clos-17;osm-569-shkola-110;osm-569-shkola-110-1;21;1553
clos-17;preduniversitariy-mglu;preduniversitariy-mglu-1;22;1653
clos-17;osm-563-shkola-1239;osm-563-shkola-1239-1;23;1721
clos-17;litsey-ranhigs;litsey-ranhigs-2;25;1888
clos-17;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-1;26;1931
clos-17;osm-360-tsentr-obrazovaniya-1441-bronn;osm-360-tsentr-obrazovaniya-1441-bronn-1;26;1962
clos-17;osm-36-shkola-viktoriya;osm-36-shkola-viktoriya-1;28;2090
clos-17;shkola-1241-na-krasnoy-presne;shkola-1241-na-krasnoy-presne-1;28;2106
clos-17;osm-157-shkola-1465-imeni-admirala-n;osm-157-shkola-1465-imeni-admirala-n-2;29;2155
clos-17;shkola-1253;shkola-1253-2;30;2245
crystal-trilogiya;shkola-138;shkola-138-2;2;116
crystal-trilogiya;osm-511-horoshevskaya-progimnaziya;osm-511-horoshevskaya-progimnaziya-1;3;227
crystal-trilogiya;shkola-1517;shkola-1517-2;10;770
crystal-trilogiya;shkola-1515;shkola-1515-1;12;904
crystal-trilogiya;kurchatovskaya-shkola;kurchatovskaya-shkola-7;21;1589
crystal-trilogiya;shkola-1560-lider;shkola-1560-lider-3;22;1665
crystal-trilogiya;horoshevskaya-shkola-horoshkola;horoshevskaya-shkola-horoshkola-1;24;1790
crystal-trilogiya;shkola-1210;shkola-1210-2;24;1823
crystal-trilogiya;shkola-1522-im-v-i-churkina;shkola-1522-im-v-i-churkina-1;27;2007
cult;shkola-118;shkola-118-4;3;259
cult;osm-259-shkola-11;osm-259-shkola-11-1;6;464
cult;osm-0-shkola-1;osm-0-shkola-1-1;7;539
cult;osm-312-shkola-1536;osm-312-shkola-1536-1;9;651
cult;shkola-7;shkola-7-4;10;771
cult;osm-624-shkola-120;osm-624-shkola-120-1;12;881
cult;shkola-2086;shkola-2086-1;12;886
cult;shkola-1533-lit;shkola-1533-lit-2;13;972
cult;shkola-1514;shkola-1514-6;13;975
cult;shkola-58;shkola-58-1;15;1108
cult;osm-58-shkola-108;osm-58-shkola-108-1;17;1299
cult;osm-201-shkola-26;osm-201-shkola-26-1;17;1310
cult;shkola-1205;shkola-1205-3;18;1330
cult;osm-204-shkola-25;osm-204-shkola-25-1;19;1431
cult;osm-485-shkola-1361;osm-485-shkola-1361-1;21;1610
cult;osm-484-shkola-1264;osm-484-shkola-1264-1;22;1634
cult;osm-13-shkola-119;osm-13-shkola-119-1;23;1708
cult;shkola-117;shkola-117-2;23;1746
cult;sunts-mgu-shkola-internat-im-a-n-kolmogorova;sunts-mgu-shkola-internat-im-a-n-kolmogorova-1;24;1807
cult;universitetskaya-gimnaziya-mgu-imeni-m-v-lomonosova;universitetskaya-gimnaziya-mgu-imeni-m-v-lomonosova-1;24;1833
cult;litsey-vtoraya-shkola-im-v-f-ovchinnikova;litsey-vtoraya-shkola-im-v-f-ovchinnikova-1;25;1851
cult;osm-322-shkola-104;osm-322-shkola-104-1;26;1959
cult;osm-91-shkola-22;osm-91-shkola-22-1;26;1976
cult;osm-44-litsey-moskvich;osm-44-litsey-moskvich-1;27;2002
cult;osm-93-shkola-1265;osm-93-shkola-1265-1;27;2041
cult;osm-232-tsentr-obrazovaniya-1311-thiya;osm-232-tsentr-obrazovaniya-1311-thiya-1;28;2087
cult;osm-231-shkola-internat-62;osm-231-shkola-internat-62-2;29;2147
cult;osm-653-shkola-1260;osm-653-shkola-1260-1;29;2151
cult;shkola-199;shkola-199-1;29;2193
cult;osm-218-shkola-1379;osm-218-shkola-1379-1;30;2229
d-oro-mile;osm-157-shkola-1465-imeni-admirala-n;osm-157-shkola-1465-imeni-admirala-n-1;3;249
d-oro-mile;osm-616-shkola-pri-posolstve-indii;osm-616-shkola-pri-posolstve-indii-1;10;727
d-oro-mile;shkola-tehnologii-obucheniya;shkola-tehnologii-obucheniya-1;10;763
d-oro-mile;shkola-67;shkola-67-5;10;786
d-oro-mile;osm-326-shkola-1232;osm-326-shkola-1232-2;12;925
d-oro-mile;shkola-56-imeni-akademika-v-a-legasova;shkola-56-imeni-akademika-v-a-legasova-2;14;1022
d-oro-mile;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-6;23;1717
d-oro-mile;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-1;23;1742
d-oro-mile;osm-528-spetsshkola-30;osm-528-spetsshkola-30-1;25;1847
d-oro-mile;shkola-1234;shkola-1234-2;29;2159
danilovskiy-ot-granel;osm-585-shkola-548-tsaritsyno;osm-585-shkola-548-tsaritsyno-1;14;1023
danilovskiy-ot-granel;shkola-547;shkola-547-2;21;1550
danilovskiy-ot-granel;osm-501-shkola-494-im;osm-501-shkola-494-im-1;21;1603
danilovskiy-ot-granel;shkola-630-im-g-p-kravchenko;shkola-630-im-g-p-kravchenko-6;25;1893
danilovskiy-ot-granel;shkola-1257;shkola-1257-1;26;1918
danilovskiy-ot-granel;shkola-1272;shkola-1272-1;30;2217
deko-rezidens;shkola-1257;shkola-1257-1;8;627
deko-rezidens;shkola-547;shkola-547-2;13;1001
deko-rezidens;shkola-630-im-g-p-kravchenko;shkola-630-im-g-p-kravchenko-3;19;1397
deko-rezidens;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-3;21;1555
deko-rezidens;shkola-stolitsa-kit;shkola-stolitsa-kit-1;21;1576
deko-rezidens;osm-544-shkola-553;osm-544-shkola-553-1;24;1833
deko-rezidens;shkola-1553-im-v-i-vernadskogo;shkola-1553-im-v-i-vernadskogo-2;25;1897
deko-rezidens;litsey-ranhigs;litsey-ranhigs-1;26;1913
deko-rezidens;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;29;2143
demidov-26;inzhenernaya-shkola-1581;inzhenernaya-shkola-1581-1;4;280
demidov-26;shkola-354-im-d-m-karbysheva;shkola-354-im-d-m-karbysheva-1;10;759
demidov-26;osm-549-tsentr-obrazovaniya-1480;osm-549-tsentr-obrazovaniya-1480-1;14;1074
demidov-26;osm-601-shkola-1621-drevo-zhizni;osm-601-shkola-1621-drevo-zhizni-1;16;1169
demidov-26;osm-554-chastnaya-shkola-bnot-menahem;osm-554-chastnaya-shkola-bnot-menahem-1;16;1237
demidov-26;shkola-1284;shkola-1284-2;17;1283
demidov-26;osm-632-tsentr-obrazovaniya-345;osm-632-tsentr-obrazovaniya-345-1;17;1310
demidov-26;shkola-pokrovskiy-kvartal;shkola-pokrovskiy-kvartal-6;18;1360
demidov-26;pushkinskaya-shkola-1500;pushkinskaya-shkola-1500-1;18;1365
demidov-26;litsey-niu-vshe;litsey-niu-vshe-2;19;1404
demidov-26;osm-114-shkola-vuz-sovremennoe-obrazov;osm-114-shkola-vuz-sovremennoe-obrazov-1;22;1625
demidov-26;shkola-algoritm;shkola-algoritm-1;26;1915
demidov-26;shkola-tsentra-pedagogicheskogo-masterstva-tspm;shkola-tsentra-pedagogicheskogo-masterstva-tspm-2;28;2089
demidov-26;osm-643-shkola-1203;osm-643-shkola-1203-1;28;2101
demidov-26;shkola-sotrudnichestva;shkola-sotrudnichestva-2;28;2129
demidov-26;osm-636-frantsuzskiy-litsey-im-a-dyuma;osm-636-frantsuzskiy-litsey-im-a-dyuma-1;29;2144
demidov-26;osm-609-shkola-1247;osm-609-shkola-1247-1;29;2180
dius;inzhenerno-tehnicheskaya-shkola-im-p-r-popovicha;inzhenerno-tehnicheskaya-shkola-im-p-r-popovicha-1;3;221
dius;novaya-gumanitarnaya-shkola;novaya-gumanitarnaya-shkola-1;11;799
dius;osm-602-gimnaziya-svet;osm-602-gimnaziya-svet-1;11;820
dius;shkola-1575;shkola-1575-1;12;865
dius;shkola-1601-im-e-k-lyutikova;shkola-1601-im-e-k-lyutikova-5;14;1057
dius;shkola-tehnologii-obucheniya;shkola-tehnologii-obucheniya-2;15;1091
dius;shkola-internat-2;shkola-internat-2-1;15;1103
dius;shkola-152;shkola-152-2;16;1189
dius;shkola-218;shkola-218-1;17;1280
dius;osm-596-petrovskaya-shkola;osm-596-petrovskaya-shkola-1;22;1668
dius;shkola-1454-timiryazevskaya;shkola-1454-timiryazevskaya-1;24;1791
dius;litsey-finansovogo-universiteta;litsey-finansovogo-universiteta-1;24;1798
dius;pervyy-moskovskiy-kadetskiy-korpus;pervyy-moskovskiy-kadetskiy-korpus-1;26;1926
dius;shkola-1287;shkola-1287-2;26;1964
dius;shkola-1384;shkola-1384-3;29;2144
dius;osm-562-shkola-1164;osm-562-shkola-1164-1;30;2226
dmitrovskoe-nebo;osm-445-litsey-1594;osm-445-litsey-1594-1;12;917
dmitrovskoe-nebo;shkola-656-im-a-s-makarenko;shkola-656-im-a-s-makarenko-3;14;1058
dmitrovskoe-nebo;osm-443-shkola-660;osm-443-shkola-660-1;19;1454
dmitrovskoe-nebo;shkola-1383;shkola-1383-2;21;1541
dmitrovskoe-nebo;osm-403-shkola-1884;osm-403-shkola-1884-1;23;1717
dmitrovskoe-nebo;shkola-1794-im-a-s-chufistova;shkola-1794-im-a-s-chufistova-2;25;1857
dmitrovskoe-nebo;osm-386-shkola-272;osm-386-shkola-272-1;26;1932
dmitrovskoe-nebo;osm-517-nachalnaya-shkola-1826;osm-517-nachalnaya-shkola-1826-1;27;2047
dmitrovskoe-nebo;shkola-beskudnikovo;shkola-beskudnikovo-1;29;2210
dom-56;osm-609-shkola-1247;osm-609-shkola-1247-1;6;484
dom-56;shkola-354-im-d-m-karbysheva;shkola-354-im-d-m-karbysheva-2;7;517
dom-56;osm-643-shkola-1203;osm-643-shkola-1203-1;10;716
dom-56;osm-632-tsentr-obrazovaniya-345;osm-632-tsentr-obrazovaniya-345-1;11;811
dom-56;osm-210-shkola-1429-imeni-geroya-sovet;osm-210-shkola-1429-imeni-geroya-sovet-1;13;993
dom-56;osm-549-tsentr-obrazovaniya-1480;osm-549-tsentr-obrazovaniya-1480-2;15;1091
dom-56;inzhenernaya-shkola-1581;inzhenernaya-shkola-1581-3;15;1160
dom-56;pushkinskaya-shkola-1500;pushkinskaya-shkola-1500-3;23;1750
dom-56;shkola-315;shkola-315-1;25;1842
dom-56;osm-20-shkola-435;osm-20-shkola-435-1;25;1870
dom-56;shkola-sodruzhestvo;shkola-sodruzhestvo-2;26;1918
dom-56;shkola-na-yauze;shkola-na-yauze-2;27;2057
dom-56;shkola-1228-lefortovo;shkola-1228-lefortovo-5;28;2071
dom-56;osm-604-shkola-1525;osm-604-shkola-1525-1;28;2103
dom-7-danilovskiy;shkola-547;shkola-547-2;8;572
dom-7-danilovskiy;shkola-1257;shkola-1257-1;11;800
dom-7-danilovskiy;shkola-630-im-g-p-kravchenko;shkola-630-im-g-p-kravchenko-2;13;1006
dom-7-danilovskiy;shkola-stolitsa-kit;shkola-stolitsa-kit-1;18;1373
dom-7-danilovskiy;shkola-1553-im-v-i-vernadskogo;shkola-1553-im-v-i-vernadskogo-2;23;1696
dom-7-danilovskiy;litsey-ranhigs;litsey-ranhigs-1;23;1710
dom-7-danilovskiy;osm-544-shkola-553;osm-544-shkola-553-1;26;1929
dom-7-danilovskiy;osm-585-shkola-548-tsaritsyno;osm-585-shkola-548-tsaritsyno-1;28;2079
dom-7-danilovskiy;osm-41-mezhdunarodnyy-innovatsionnyy-;osm-41-mezhdunarodnyy-innovatsionnyy--1;28;2130
dom-7-danilovskiy;shkola-1799;shkola-1799-2;29;2194
dom-7-danilovskiy;litsey-vorobevy-gory;litsey-vorobevy-gory-2;30;2230
dom-a;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-3;9;661
dom-a;shkola-1257;shkola-1257-1;14;1018
dom-a;osm-544-shkola-553;osm-544-shkola-553-1;16;1191
dom-a;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;17;1248
dom-a;shkola-1553-im-v-i-vernadskogo;shkola-1553-im-v-i-vernadskogo-1;19;1442
dom-a;shkola-630-im-g-p-kravchenko;shkola-630-im-g-p-kravchenko-4;21;1551
dom-a;litsey-ranhigs;litsey-ranhigs-1;21;1580
dom-a;shkola-stolitsa-kit;shkola-stolitsa-kit-1;24;1791
dom-a;shkola-1259;shkola-1259-1;24;1812
dom-a;shkola-547;shkola-547-2;24;1833
dom-a;osm-571-shkola-1262;osm-571-shkola-1262-1;26;1969
dom-a;shkola-1799;shkola-1799-2;27;2029
dom-dau;romanovskaya-shkola;romanovskaya-shkola-4;16;1222
dom-dau;osm-545-shkola-340;osm-545-shkola-340-1;18;1385
dom-dau;shkola-2048;shkola-2048-1;27;2051
dom-dau;shkola-2030;shkola-2030-1;28;2088
dom-dau;osm-612-shkola-2055;osm-612-shkola-2055-1;29;2208
dom-franka;osm-597-shkola-1297;osm-597-shkola-1297-2;10;736
dom-franka;shkola-2107;shkola-2107-2;14;1032
dom-franka;shkola-marina-roscha-im-v-f-orlova;shkola-marina-roscha-im-v-f-orlova-2;18;1326
dom-franka;shkola-1518;shkola-1518-2;18;1346
