school_id;school;in_nota_base;type;tier;building;lat;lon;source;osm_id
shkola-709-im-v-i-dolgih;Школа № 709 им. В.И. Долгих;да;Городская;;Школа №709;55.915033;37.548127;OpenStreetMap, корпус;w70954540
shkola-709-im-v-i-dolgih;Школа № 709 им. В.И. Долгих;да;Городская;;Школа №709;55.935312;37.556596;OpenStreetMap, корпус;w85312108
shkola-709-im-v-i-dolgih;Школа № 709 им. В.И. Долгих;да;Городская;;Школа №709;55.938070;37.549651;OpenStreetMap, корпус;w158516700
shkola-727;Школа № 727;да;Городская;Лучшая в районе;Школа № 727;55.827836;37.429783;OpenStreetMap, корпус;r5583519
shkola-727;Школа № 727;да;Городская;Лучшая в районе;Школа № 727;55.817597;37.427878;OpenStreetMap, корпус;r5806702
shkola-727;Школа № 727;да;Городская;Лучшая в районе;Школа № 727;55.813933;37.428032;OpenStreetMap, корпус;r21069405
shkola-771;Школа № 771;да;Городская;;Школа №771;55.882986;37.534693;OpenStreetMap, корпус;r7359504
shkola-771;Школа № 771;да;Городская;;Школа №771;55.886534;37.537341;OpenStreetMap, корпус;r7405009
shkola-924;Школа № 924;да;Городская;;Школа № 924. Корпус школьного образования;55.599654;37.617109;OpenStreetMap, корпус;w317792796
shkola-924;Школа № 924;да;Городская;;Школа № 924. Корпус школьного образования;55.592403;37.606172;OpenStreetMap, корпус;w399258980
shkola-924;Школа № 924;да;Городская;;Школа № 924. Корпус школьного образования;55.591316;37.605055;OpenStreetMap, корпус;w709588441
shkola-924;Школа № 924;да;Городская;;Школа № 924. Корпус школьного образования;55.600092;37.614948;OpenStreetMap, корпус;w711287583
shkola-924;Школа № 924;да;Городская;;Школа № 924. Корпус школьного образования;55.600633;37.610957;OpenStreetMap, корпус;w711287585
shkola-956;Школа № 956;да;Городская;;Школа №956;55.867736;37.642744;OpenStreetMap, корпус;w69728519
shkola-1101;Школа № 1101;да;Городская;;Школа № 1101. Здание 1/1;55.633416;37.477865;OpenStreetMap, корпус;w155884627
shkola-1101;Школа № 1101;да;Городская;;Школа № 1101. Здание 2/1;55.633446;37.476532;OpenStreetMap, корпус;w155884629
shkola-1101;Школа № 1101;да;Городская;;Школа № 1101. Здание 2/2;55.634710;37.487444;OpenStreetMap, корпус;w669759734
shkola-1101;Школа № 1101;да;Городская;;Школа № 1101. Здание 2/3;55.628696;37.481632;OpenStreetMap, корпус;w965961825
shkola-1210;Школа № 1210;да;Городская;;Школа №1210;55.800369;37.456760;OpenStreetMap, корпус;w108201816
shkola-1210;Школа № 1210;да;Городская;;Школа № 1210;55.793014;37.455671;OpenStreetMap, корпус;w108315230
shkola-1259;Школа № 1259;да;Городская;;Школа № 1259. Корпус школьного образования;55.731959;37.632019;OpenStreetMap, корпус;r5623081
shkola-1259;Школа № 1259;да;Городская;;Школа № 1259;55.739730;37.639842;OpenStreetMap, корпус;r9652869
shkola-1430-im-g-v-kisunko;Школа № 1430 им. Г.В. Кисунько;да;Городская;;Школа № 1430 имени Героя Социалистического Труда Г. В. Кисунько. Корпус 1;55.900617;37.578025;OpenStreetMap, корпус;w804561763
shkola-1430-im-g-v-kisunko;Школа № 1430 им. Г.В. Кисунько;да;Городская;;ГБОУ Школа №1430;55.903580;37.566880;OpenStreetMap, корпус;r7327169
shkola-1468;Школа № 1468;да;Городская;;Школа № 1468. Корпус Новорогожская 18-1;55.739873;37.686145;OpenStreetMap, корпус;w1410051513
shkola-1468;Школа № 1468;да;Городская;;Центр образования №1468;55.742777;37.680880;OpenStreetMap, корпус;w150964760
shkola-354-im-d-m-karbysheva;Школа № 354 им. Д.М. Карбышева;да;Городская;;Школа №354 имени Д.М. Карбышева ШО-1/1;55.769152;37.668041;OpenStreetMap, корпус;r11355615
shkola-354-im-d-m-karbysheva;Школа № 354 им. Д.М. Карбышева;да;Городская;;Центр образования № 354;55.769475;37.677963;OpenStreetMap, корпус;r13802230
shkola-354-im-d-m-karbysheva;Школа № 354 им. Д.М. Карбышева;да;Городская;;Школа №354 имени Д.М. Карбышева;55.771434;37.668620;OpenStreetMap, корпус;n13534217511
shkola-626-im-n-i-sats;Школа № 626 им. Н.И. Сац;да;Городская;Лучшая в районе;Школа №626;55.671931;37.589596;OpenStreetMap, корпус;w484692544
shkola-shik-16;Школа «ШИК 16»;да;Городская;Лучшая в районе;адрес из базы;55.825780;37.645560;адрес из базы;
shkola-sotrudnichestva;Школа сотрудничества;да;Городская;;Школа Сотрудничества;55.743064;37.656589;OpenStreetMap, корпус;r3951778
shkola-sotrudnichestva;Школа сотрудничества;да;Городская;;адрес из базы;55.753310;37.660010;адрес из базы;
shkola-1507;Школа № 1507;да;Городская;;Школа № 1507. Корпус школьного образования;55.632994;37.508953;OpenStreetMap, корпус;w820333794
shkola-1507;Школа № 1507;да;Городская;;Школа № 1507. Корпус школьного образования;55.626921;37.504068;OpenStreetMap, корпус;r13025525
shkola-1507;Школа № 1507;да;Городская;;Школа № 1507. Корпус школьного образования;55.630233;37.506385;OpenStreetMap, корпус;r13025527
shkola-875;Школа № 875;да;Городская;;Школа №875. Корпус школьного образования;55.663441;37.490943;OpenStreetMap, корпус;r13248115
srednyaya-shkola-znayka;Средняя школа «Знайка»;да;Городская;;Знайка;55.842114;37.531457;OpenStreetMap, корпус;w55974513
shkola-v-kapotne;Школа в Капотне;да;Городская;Лучшая в районе;"ГБОУ Школа в Капотне (Учебный корпус ""Кузнецкий"")";55.635993;37.797415;OpenStreetMap, корпус;w45256626
shkola-v-kapotne;Школа в Капотне;да;Городская;Лучшая в районе;"ГБОУ Школа в Капотне (Учебный корпус ""Боровицкий"")";55.631478;37.796819;OpenStreetMap, корпус;w1412156366
shkola-v-kapotne;Школа в Капотне;да;Городская;Лучшая в районе;"ГБОУ Школа в Капотне (Учебный корпус ""Камергерский"")";55.630292;37.796799;OpenStreetMap, корпус;w1412729707
shkola-1241-na-krasnoy-presne;Школа № 1241 «На Красной Пресне»;да;Городская;;Школа с углубленным изучением иностранного языка № 1241. Корпус № 2;55.756585;37.568108;OpenStreetMap, корпус;r9174029
shkola-1241-na-krasnoy-presne;Школа № 1241 «На Красной Пресне»;да;Городская;;Школа № 1241 «На Красной Пресне». Корпус 1;55.760114;37.563543;OpenStreetMap, корпус;r17501327
shkola-1315;Школа № 1315;да;Городская;;Школа № 1315;55.847946;37.486030;OpenStreetMap, корпус;w52025650
shkola-1315;Школа № 1315;да;Городская;;Школа №1315;55.845970;37.480733;OpenStreetMap, корпус;w103421818
shkola-1383;Школа № 1383;да;Городская;Лучшая в районе;Школа № 1383. Корпус 2;55.862537;37.565673;OpenStreetMap, корпус;w128594640
shkola-1383;Школа № 1383;да;Городская;Лучшая в районе;Школа №1383;55.857833;37.566466;OpenStreetMap, корпус;r6339397
shkola-1434-ramenki;Школа № 1434 «Раменки»;да;Городская;;Центр образования № 1434;55.690736;37.500369;OpenStreetMap, корпус;w355321688
shkola-1467;Школа № 1467;да;Городская;;Центр образования № 1467;55.639467;37.347670;OpenStreetMap, корпус;w48799882
shkola-1499-im-i-a-dokukina;Школа № 1499 им. И.А. Докукина;да;Городская;Лучшая в районе;Школа №1499;55.837100;37.642814;OpenStreetMap, корпус;w193443974
shkola-1499-im-i-a-dokukina;Школа № 1499 им. И.А. Докукина;да;Городская;Лучшая в районе;Центр образования №1499;55.835742;37.660739;OpenStreetMap, корпус;r6010660
